Dacu_Cf2.fa	Cf2	37.14	39	22	4	27	65	502	536	1	13.3
Daff_Cf2.fa	Cf2	86.88	518	61	53	1	482	1	501	2.2e-76	269.3
Daff_Cf2.fa	Cf2	72.73	13	3	2	24	34	505	517	1	14.2
Dalb_Cf2.fa	Cf2	39.29	64	34	8	5	60	212	275	0.00047	29.0
Dalb_Cf2.fa	Cf2	63.16	19	7	0	1	19	1	19	0.06	22.0
Dalb_Cf2.fa	Cf2	23.81	121	80	16	297	402	383	502	0.99	15.8
Dalb_Cf2.fa	Cf2	46.15	13	7	0	26	38	114	126	1	14.4
Dalb_Cf2.fa	Cf2	40.00	21	12	1	16	35	77	97	1	14.0
Dalb_Cf2.fa	Cf2	33.33	21	14	0	383	403	22	42	1	13.8
Dalb_Cf2.fa	Cf2	40.00	33	18	3	419	449	347	378	1	12.4
Dalb_Cf2.fa	Cf2	45.45	11	6	0	37	47	308	318	1	12.0
Dalb_Cf2.fa	Cf2	43.75	19	9	3	23	38	193	211	1	11.8
Dalb_Cf2.fa	Cf2	40.00	10	6	0	393	402	503	512	1	11.6
Dalb_Cf2.fa	Cf2	44.44	9	5	0	17	25	141	149	1	11.4
Dalb_Cf2.fa	Cf2	31.82	27	15	5	78	99	160	186	1	11.4
Dalb_Cf2.fa	Cf2	20.00	30	24	0	72	101	47	76	1	10.8
Dald_Cf2.fa	Cf2	74.08	546	127	56	1	541	1	495	6.1e-64	228.1
Dald_Cf2.fa	Cf2	35.14	38	24	1	16	53	501	537	1	13.1
Damb_Cf2.fa	Cf2	86.05	517	65	51	1	482	1	501	4.2e-83	291.6
Damb_Cf2.fa	Cf2	72.73	13	3	2	24	34	505	517	1	14.2
Dame_Cf2.fa	Cf2	65.88	529	159	63	1	525	1	470	4.7e-52	188.6
Dame_Cf2.fa	Cf2	34.21	38	25	0	14	51	500	537	1	13.7
Dana_Cf2.fa	Cf2	82.98	556	89	33	1	543	1	536	2.3e-83	292.7
Danc_Cf2.fa	Cf2	73.06	543	132	53	1	538	1	495	6.9e-60	214.7
Danc_Cf2.fa	Cf2	35.14	38	24	1	16	53	501	537	1	13.4
Dano_Cf2.fa	Cf2	88.15	533	59	35	1	515	1	516	2.3e-77	272.6
Danoma_Cf2.fa	Cf2	79.06	564	102	77	1	557	1	494	2.4e-66	236.1
Danoma_Cf2.fa	Cf2	44.74	49	21	11	25	73	500	537	1	13.5
Dant_Cf2.fa	Cf2	74.49	546	125	56	1	541	1	495	3.5e-62	222.3
Dant_Cf2.fa	Cf2	32.43	37	25	0	16	52	501	537	1	13.5
Dara_Cf2.fa	Cf2	76.37	532	116	41	1	528	1	495	1e-74	263.9
Dara_Cf2.fa	Cf2	27.03	38	27	1	14	51	500	536	1	12.2
Dath_Cf2.fa	Cf2	86.45	520	63	55	1	484	1	501	8.1e-76	267.4
Dath_Cf2.fa	Cf2	72.73	13	3	2	24	34	505	517	1	14.0
Datr_Cf2.fa	Cf2	82.86	547	90	22	1	536	1	536	6.3e-85	297.8
Datro_Cf2.fa	Cf2	79.38	571	100	86	1	562	1	494	1.8e-71	253.2
Datro_Cf2.fa	Cf2	34.88	48	28	5	27	74	495	537	1	12.6
Daus_Cf2.fa	Cf2	83.26	524	77	64	1	490	1	494	6.1e-65	231.3
Daus_Cf2.fa	Cf2	71.43	18	4	4	22	35	500	517	1	14.2
Dazt_Cf2.fa	Cf2	86.88	520	61	55	1	484	1	501	3.8e-77	271.9
Dazt_Cf2.fa	Cf2	72.73	13	3	2	24	34	505	517	1	14.1
Dbas_Cf2.fa	Cf2	78.48	566	105	78	1	560	1	494	1.6e-69	246.8
Dbas_Cf2.fa	Cf2	29.73	38	26	1	25	62	500	536	1	13.0
Dbia_Cf2.fa	Cf2	90.99	554	48	21	1	550	1	537	8.6e-94	327.3
Dbif_Cf2.fa	Cf2	86.57	519	63	50	1	484	1	504	3e-76	268.9
Dbif_Cf2.fa	Cf2	72.73	13	3	2	24	34	505	517	1	14.3
Dbip_Cf2.fa	Cf2	84.04	557	83	37	1	547	1	530	7.4e-85	297.7
Dbir_Cf2.fa	Cf2	88.76	538	56	40	1	520	1	516	4.6e-81	285.0
Dboc_Cf2.fa	Cf2	89.18	533	54	34	1	516	1	516	7.9e-84	294.1
Dbor_Cf2.fa	Cf2	74.44	551	125	62	1	545	1	495	3.1e-63	225.8
Dbor_Cf2.fa	Cf2	32.43	37	25	0	16	52	501	537	1	13.4
Dbore_Cf2.fa	Cf2	74.64	542	124	53	1	537	1	494	2.3e-66	236.2
Dbore_Cf2.fa	Cf2	38.89	38	22	2	14	49	500	537	1	13.8
Dbun_Cf2.fa	Cf2	89.02	539	55	38	1	524	1	516	3.4e-78	275.5
Dbus_Cf2.fa	Cf2	73.40	517	129	32	1	507	1	495	1.1e-66	237.2
Dbus_Cf2.fa	Cf2	55.56	9	4	0	33	41	497	505	1	12.1
Dbuz_Cf2.fa	Cf2	73.06	546	132	56	1	541	1	495	9.4e-64	227.5
Dbuz_Cf2.fa	Cf2	32.43	37	25	0	16	52	501	537	1	13.4
Dcard_Cf2.fa	Cf2	75.56	531	120	40	1	527	1	495	1.3e-67	240.3
Dcard_Cf2.fa	Cf2	27.03	38	27	1	14	51	500	536	1	12.6
Dcarr_Cf2.fa	Cf2	94.94	537	26	23	1	514	1	537	6e-96	334.4
Dcog_Cf2.fa	Cf2	79.38	572	100	87	1	563	1	494	1.4e-67	240.2
Dcog_Cf2.fa	Cf2	34.88	50	28	7	27	76	495	537	1	12.3
Dcol_Cf2.fa	Cf2	77.57	557	109	71	1	545	1	498	1.5e-66	236.8
Dcol_Cf2.fa	Cf2	27.03	37	27	0	14	50	500	536	1	13.3
Dcon_Cf2.fa	Cf2	78.07	559	107	71	1	553	1	494	1.8e-68	243.2
Dcon_Cf2.fa	Cf2	30.56	38	25	2	22	58	499	535	1	13.3
Dcra_Cf2.fa	Cf2	78.85	564	103	77	1	557	1	494	2.3e-72	256.2
Dcra_Cf2.fa	Cf2	34.88	48	28	5	25	72	495	537	1	12.2
Dcru_Cf2.fa	Cf2	78.48	565	105	77	1	559	1	494	7.2e-70	247.9
Dcru_Cf2.fa	Cf2	70.00	11	3	1	25	35	500	509	1	12.9
Dcyr_Cf2.fa	Cf2	80.29	563	96	76	1	556	1	494	4.3e-67	238.6
Dcyr_Cf2.fa	Cf2	26.83	43	30	2	14	56	495	535	1	13.1
Ddem_Cf2.fa	Cf2	78.44	558	105	71	1	551	1	494	2e-73	259.7
Ddem_Cf2.fa	Cf2	33.33	42	24	6	14	50	495	535	1	12.7
Ddif_Cf2.fa	Cf2	79.26	564	101	77	1	557	1	494	2.8e-69	245.9
Ddif_Cf2.fa	Cf2	26.83	41	30	0	14	54	495	535	1	14.2
Ddiv_Cf2.fa	Cf2	77.41	562	110	75	1	555	1	494	1.8e-67	239.9
Ddiv_Cf2.fa	Cf2	35.71	47	27	5	25	70	495	537	1	12.8
Dele_Cf2.fa	Cf2	40.00	128	69	13	1	125	1	118	0.00028	29.9
Dele_Cf2.fa	Cf2	22.90	138	101	7	284	418	144	277	0.91	16.8
Dele_Cf2.fa	Cf2	40.62	36	19	4	20	52	495	529	1	15.3
Dele_Cf2.fa	Cf2	20.54	116	89	4	322	434	358	472	1	13.2
Dele_Cf2.fa	Cf2	33.33	28	18	1	219	245	325	352	1	12.3
Dele_Cf2.fa	Cf2	40.00	15	9	0	264	278	290	304	1	11.2
Dema_Cf2.fa	Cf2	83.19	521	77	63	1	485	1	494	2.3e-65	232.7
Dema_Cf2.fa	Cf2	68.42	23	6	4	22	40	500	522	1	15.5
Deng_Cf2.fa	Cf2	77.21	561	111	74	1	554	1	494	8.9e-65	231.0
Deng_Cf2.fa	Cf2	70.00	11	3	1	25	35	500	509	1	13.0
Deoh_Cf2.fa	Cf2	73.42	535	130	46	1	529	1	495	2.6e-60	216.0
Deoh_Cf2.fa	Cf2	35.14	38	24	1	16	53	501	537	1	13.6
Dequ_Cf2.fa	Cf2	82.97	524	78	66	1	488	1	494	1.6e-72	256.5
Dequ_Cf2.fa	Cf2	71.43	18	4	4	23	36	500	517	1	14.0
Derc_Cf2.fa	Cf2	87.67	552	63	41	1	526	1	537	2.1e-84	296.1
Dere_Cf2.fa	Cf2	98.08	537	10	15	1	522	1	537	5.9e-100	347.7
Dere_Cf2.fa	Cf2	96.82	222	7	2	1	220	1	222	2e-49	179.9
Dere_Cf2.fa	Cf2	29.17	197	119	29	68	256	362	537	0.017	24.0
Dere_Cf2.fa	Cf2	21.69	85	65	2	188	272	266	348	1	13.2
Dere_Cf2.fa	Cf2	34.78	23	15	0	446	468	224	246	1	12.1
Deug_Cf2.fa	Cf2	91.91	528	41	21	1	507	1	528	2.9e-89	312.2
Dezo_Cf2.fa	Cf2	75.93	532	117	46	1	524	1	494	1.2e-70	250.4
Dezo_Cf2.fa	Cf2	38.89	39	22	3	14	50	500	537	1	12.7
Dezo_mas_Cf2.fa	Cf2	75.93	532	117	46	1	524	1	494	5.6e-71	251.5
Dezo_mas_Cf2.fa	Cf2	38.89	39	22	3	14	50	500	537	1	12.8
Dfal_Cf2.fa	Cf2	33.61	145	81	23	1	134	1	133	0.00039	29.3
Dfal_Cf2.fa	Cf2	24.82	153	106	12	262	414	334	474	0.28	19.6
Dfal_Cf2.fa	Cf2	47.37	19	10	0	70	88	241	259	0.94	16.6
Dfal_Cf2.fa	Cf2	31.58	45	26	7	92	131	142	184	1	14.4
Dfal_Cf2.fa	Cf2	38.64	55	27	11	71	124	267	311	1	14.0
Dfal_Cf2.fa	Cf2	28.26	48	33	2	233	278	490	537	1	13.9
Dfal_Cf2.fa	Cf2	46.15	14	7	1	9	21	216	229	1	13.5
Dfic_Cf2.fa	Cf2	94.09	473	27	16	1	459	1	471	1.1e-84	297.0
Dfic_Cf2.fa	Cf2	30.77	41	27	2	2	40	494	534	1	13.6
Dfla_Cf2.fa	Cf2	52.43	210	88	25	1	200	1	195	9.2e-21	84.6
Dfla_Cf2.fa	Cf2	68.75	17	5	1	475	490	478	494	0.82	17.2
Dfla_Cf2.fa	Cf2	37.93	33	18	4	9	37	216	248	0.93	16.6
Dfla_Cf2.fa	Cf2	32.00	25	17	0	73	97	366	390	0.99	15.6
Dfla_Cf2.fa	Cf2	22.86	38	27	3	63	97	416	453	0.99	15.6
Dfla_Cf2.fa	Cf2	30.00	20	14	0	77	96	254	273	1	12.7
Dfla_Cf2.fa	Cf2	47.06	20	9	3	212	231	520	536	1	12.7
Dfla_Cf2.fa	Cf2	15.79	38	32	0	35	72	307	344	1	12.3
Dfla_Cf2.fa	Cf2	33.33	12	8	0	477	488	274	285	1	11.1
Dfor_Cf2.fa	Cf2	74.95	532	122	45	1	524	1	495	6.7e-66	234.6
Dfor_Cf2.fa	Cf2	46.67	17	8	2	299	315	505	519	1	12.2
Dful_Cf2.fa	Cf2	75.31	546	118	68	1	529	1	495	6.5e-64	228.0
Dful_Cf2.fa	Cf2	35.14	38	24	1	16	53	501	537	1	13.5
Dfun_Cf2.fa	Cf2	77.10	530	112	41	1	524	1	495	1e-67	240.7
Dfun_Cf2.fa	Cf2	29.73	37	26	0	14	50	501	537	1	12.1
Dfung_Cf2.fa	Cf2	78.28	565	106	77	1	559	1	494	4e-69	245.4
Dfung_Cf2.fa	Cf2	32.50	42	27	2	14	54	495	535	1	14.5
Dfuy_Cf2.fa	Cf2	94.17	537	30	22	1	515	1	537	7.7e-94	327.4
Dgau_Cf2.fa	Cf2	73.24	542	133	45	1	531	1	508	5.9e-67	238.1
Dgla_Cf2.fa	Cf2	79.18	568	101	83	1	559	1	494	5.1e-64	228.4
Dgla_Cf2.fa	Cf2	34.29	37	23	2	25	60	500	535	1	14.1
Dgri_Cf2.fa	Cf2	77.66	559	109	71	1	553	1	494	1.4e-68	243.6
Dgri_Cf2.fa	Cf2	38.71	37	19	6	25	56	500	535	1	14.1
Dgun_Cf2.fa	Cf2	93.95	541	31	29	1	522	1	531	1.9e-93	326.1
Dham_Cf2.fa	Cf2	74.95	552	122	65	1	544	1	495	2.6e-68	242.6
Dham_Cf2.fa	Cf2	35.14	40	24	3	16	55	501	537	1	12.4
Dhaw_Cf2.fa	Cf2	80.04	568	97	82	1	560	1	494	7.2e-67	237.9
Dhaw_Cf2.fa	Cf2	29.73	38	26	1	25	62	500	536	1	13.3
Dhis_Cf2.fa	Cf2	76.64	529	114	41	1	523	1	494	9.1e-71	250.8
Dhis_Cf2.fa	Cf2	34.21	38	25	0	14	51	500	537	1	13.0
Dhyd_Cf2.fa	Cf2	73.42	539	130	50	1	533	1	495	2.9e-65	232.5
Dhyd_Cf2.fa	Cf2	35.14	38	24	1	16	53	501	537	1	13.2
Dhyp_Cf2.fa	Cf2	75.36	583	121	92	1	574	1	500	9.9e-63	224.2
Dhyp_Cf2.fa	Cf2	42.11	19	11	0	557	575	512	530	1	12.5
Dimm_Cf2.fa	Cf2	75.15	533	121	46	1	525	1	495	3.9e-67	238.7
Dimm_Cf2.fa	Cf2	46.67	17	8	2	300	316	505	519	1	12.1
Dimp_Cf2.fa	Cf2	78.85	566	103	79	1	559	1	494	8.4e-70	247.7
Dimp_Cf2.fa	Cf2	34.88	48	28	5	27	74	495	537	1	12.7
Dinc_Cf2.fa	Cf2	78.48	564	105	76	1	558	1	494	4.5e-71	251.9
Dinc_Cf2.fa	Cf2	32.56	48	29	5	27	74	495	537	1	12.8
Dinf_Cf2.fa	Cf2	79.50	562	99	79	1	551	1	494	6.9e-67	238.0
Dinf_Cf2.fa	Cf2	28.21	41	28	2	14	52	495	535	1	13.1
Dinn_Cf2.fa	Cf2	76.84	533	113	45	1	526	1	495	5.8e-73	258.1
Dinn_Cf2.fa	Cf2	46.67	17	8	2	306	322	505	519	1	11.4
Dins_Cf2.fa	Cf2	82.97	524	78	66	1	488	1	494	3e-68	242.3
Dins_Cf2.fa	Cf2	71.43	18	4	4	23	36	500	517	1	14.2
Djam_Cf2.fa	Cf2	87.67	530	62	27	1	517	1	516	1.2e-83	293.6
Dkam_Cf2.fa	Cf2	80.12	563	96	80	1	552	1	494	7.3e-70	247.8
Dkam_Cf2.fa	Cf2	28.21	41	28	2	14	52	495	535	1	13.1
Dkane_Cf2.fa	Cf2	74.75	542	125	47	1	532	1	505	6.8e-68	241.2
Dkep_Cf2.fa	Cf2	76.39	538	115	51	1	530	1	495	1.1e-70	250.5
Dkep_Cf2.fa	Cf2	46.67	17	8	2	308	324	505	519	1	11.7
Dkik_Cf2.fa	Cf2	89.20	534	54	34	1	518	1	516	5.1e-77	271.5
Dkoh_Cf2.fa	Cf2	76.18	537	116	50	1	529	1	495	4.3e-65	231.9
Dkoh_Cf2.fa	Cf2	46.67	17	8	2	307	323	505	519	1	12.2
Dkoh_Cf2.fa	Cf2	76.18	537	116	50	1	529	1	495	1.1e-66	237.2
Dkoh_Cf2.fa	Cf2	46.67	17	8	2	307	323	505	519	1	12.1
Dkok_Cf2.fa	Cf2	78.03	567	107	80	1	560	1	494	2.3e-63	226.3
Dkok_Cf2.fa	Cf2	34.88	48	28	5	25	72	495	537	1	13.0
Dkun_Cf2.fa	Cf2	76.69	517	114	28	1	511	1	495	2.1e-72	256.2
Dkun_Cf2.fa	Cf2	31.58	38	26	0	14	51	500	537	1	13.3
Dkur_Cf2.fa	Cf2	92.82	537	37	22	1	515	1	537	1.5e-96	336.4
Dlaci_Cf2.fa	Cf2	75.41	529	120	41	1	523	1	494	7.8e-69	244.4
Dlaci_Cf2.fa	Cf2	34.38	37	21	5	14	45	500	536	1	12.3
Dleon_Cf2.fa	Cf2	73.01	538	132	49	1	532	1	495	1.6e-68	243.3
Dleon_Cf2.fa	Cf2	35.14	38	24	1	16	53	501	537	1	13.4
Dlit_Cf2.fa	Cf2	75.20	535	121	47	1	529	1	494	1.4e-67	240.2
Dlit_Cf2.fa	Cf2	38.89	39	22	3	14	50	500	537	1	12.8
Dlon_Cf2.fa	Cf2	77.25	562	111	74	1	556	1	494	1.1e-76	270.5
Dlon_Cf2.fa	Cf2	30.00	42	28	2	14	54	495	535	1	13.4
Dlow_Cf2.fa	Cf2	86.32	517	64	49	1	484	1	501	1.8e-77	272.9
Dlow_Cf2.fa	Cf2	63.64	12	4	1	24	34	505	516	1	13.1
Dmac_Cf2.fa	Cf2	78.47	530	104	47	1	518	1	495	7.3e-70	247.8
Dmac_Cf2.fa	Cf2	38.89	18	11	0	364	381	509	526	1	11.8
Dmacr_Cf2.fa	Cf2	79.38	567	100	82	1	558	1	494	8.5e-72	254.3
Dmacr_Cf2.fa	Cf2	29.73	38	26	1	25	62	500	536	1	13.0
Dmacu_Cf2.fa	Cf2	77.10	544	112	55	1	533	1	500	3.6e-71	252.1
Dmacu_Cf2.fa	Cf2	36.36	36	21	3	24	59	505	537	1	12.5
Dmal_Cf2.fa	Cf2	83.33	555	87	33	1	547	1	530	2.8e-83	292.4
Dmal_mal_Cf2.fa	Cf2	83.33	555	87	33	1	547	1	530	1e-82	290.6
Dmal_pal_Cf2.fa	Cf2	84.23	557	82	37	1	547	1	530	1.2e-81	287.0
Dmau_Cf2.fa	Cf2	98.31	537	9	5	1	532	1	537	3.8e-100	348.4
Dmay_Cf2.fa	Cf2	73.62	545	129	56	1	539	1	495	6.3e-63	224.8
Dmay_Cf2.fa	Cf2	35.14	38	24	1	16	53	501	537	1	13.5
Dmelc_Cf2.fa	Cf2	80.29	563	96	76	1	556	1	494	1.8e-72	256.5
Dmelc_Cf2.fa	Cf2	26.83	43	30	2	14	56	495	535	1	12.7
Dmel_Cf2.fa	Cf2	100.00	537	0	1	1	536	1	537	2.1e-102	355.9
Dmels_Cf2.fa	Cf2	78.69	568	104	80	1	562	1	494	5e-68	241.8
Dmels_Cf2.fa	Cf2	32.50	42	27	2	14	54	495	535	1	14.2
Dmerc_Cf2.fa	Cf2	71.98	531	137	42	1	525	1	495	8.4e-65	231.0
Dmerc_Cf2.fa	Cf2	35.14	38	24	1	16	53	501	537	1	13.1
Dmer_Cf2.fa	Cf2	74.18	542	126	54	1	535	1	495	1.4e-67	240.2
Dmer_Cf2.fa	Cf2	35.14	38	24	1	16	53	501	537	1	12.9
Dmeri_Cf2.fa	Cf2	74.39	548	125	60	1	541	1	495	2.3e-61	219.6
Dmeri_Cf2.fa	Cf2	35.14	38	24	1	16	53	501	537	1	13.1
Dmerin_Cf2.fa	Cf2	87.67	551	63	40	1	525	1	537	1.6e-81	286.5
Dmet_Cf2.fa	Cf2	74.03	546	127	57	1	540	1	495	1.6e-63	226.7
Dmet_Cf2.fa	Cf2	35.14	40	24	3	16	55	501	537	1	12.8
Dmim_Cf2.fa	Cf2	94.85	549	27	25	1	536	1	537	3.5e-95	331.9
Dmimi_Cf2.fa	Cf2	78.85	566	103	79	1	559	1	494	3.5e-67	239.0
Dmimi_Cf2.fa	Cf2	28.21	41	28	2	14	52	495	535	1	13.5
Dmir_Cf2.fa	Cf2	86.35	517	64	48	1	485	1	501	1.8e-74	263.0
Dmir_Cf2.fa	Cf2	63.64	12	4	1	24	34	505	516	1	13.2
Dmoj_Cf2.fa	Cf2	73.64	558	131	61	1	547	1	508	1.4e-66	237.0
Dmon_Cf2.fa	Cf2	82.10	544	94	19	1	533	1	536	1e-86	303.8
Dmul_Cf2.fa	Cf2	74.08	544	127	54	1	539	1	495	7.1e-65	231.2
Dmul_Cf2.fa	Cf2	35.14	38	24	1	16	53	501	537	1	13.2
Dmult_Cf2.fa	Cf2	78.85	562	103	75	1	555	1	494	1.3e-66	237.1
Dmult_Cf2.fa	Cf2	33.33	42	24	6	14	50	495	535	1	13.2
Dmur_Cf2.fa	Cf2	78.07	563	107	75	1	557	1	494	4e-70	248.7
Dmur_Cf2.fa	Cf2	70.00	11	3	1	25	35	500	509	1	12.8
Dnan_Cf2.fa	Cf2	60.45	527	195	34	1	522	1	498	9.7e-94	327.1
Dnan_Cf2.fa	Cf2	50.00	25	10	5	358	382	507	526	0.99	15.7
Dnas_Cf2.fa	Cf2	41.86	44	25	1	5	48	212	254	0.00025	30.0
Dnas_Cf2.fa	Cf2	63.16	19	7	0	1	19	1	19	0.082	21.5
Dnas_Cf2.fa	Cf2	31.43	35	24	0	17	51	256	290	0.39	19.0
Dnas_Cf2.fa	Cf2	23.81	121	80	16	299	404	383	502	0.95	16.4
Dnas_Cf2.fa	Cf2	53.85	14	6	1	38	51	114	126	1	14.2
Dnas_Cf2.fa	Cf2	33.33	21	14	0	385	405	22	42	1	14.0
Dnas_Cf2.fa	Cf2	29.17	25	17	1	26	49	70	94	1	13.5
Dnas_Cf2.fa	Cf2	40.00	33	18	3	421	451	347	378	1	12.8
Dnas_Cf2.fa	Cf2	57.14	7	3	0	33	39	503	509	1	12.0
Dnas_Cf2.fa	Cf2	44.44	9	5	0	17	25	141	149	1	11.8
Dnas_Cf2.fa	Cf2	30.00	10	7	0	370	379	169	178	1	11.7
Dnas_Cf2.fa	Cf2	45.45	11	6	0	38	48	308	318	1	11.5
Dnas_Cf2.fa	Cf2	44.44	9	5	0	23	31	193	201	1	11.3
Dneb_Cf2.fa	Cf2	81.20	514	88	46	1	488	1	494	1.2e-67	240.3
Dneb_Cf2.fa	Cf2	71.43	18	4	4	24	37	500	517	1	14.4
Dneo_Cf2.fa	Cf2	83.70	527	75	67	1	493	1	494	4.2e-71	251.8
Dneo_Cf2.fa	Cf2	71.43	18	4	4	22	35	500	517	1	13.9
Dneot_Cf2.fa	Cf2	75.66	520	119	31	1	514	1	495	3.4e-71	252.2
Dneot_Cf2.fa	Cf2	38.89	18	11	0	360	377	509	526	1	12.4
Dneu_Cf2.fa	Cf2	78.85	566	103	79	1	559	1	494	6e-72	254.8
Dneu_Cf2.fa	Cf2	34.88	48	28	5	25	72	495	537	1	12.3
Dnig_Cf2.fa	Cf2	73.42	541	130	52	1	535	1	495	2.4e-64	229.5
Dnig_Cf2.fa	Cf2	35.14	38	24	1	16	53	501	537	1	13.5
Dnigri_Cf2.fa	Cf2	78.23	571	106	84	1	564	1	494	5e-72	255.1
Dnigri_Cf2.fa	Cf2	34.88	48	28	5	27	74	495	537	1	12.4
Dnigro_Cf2.fa	Cf2	69.73	530	145	51	1	523	1	486	9.9e-62	220.8
Dnigro_Cf2.fa	Cf2	36.17	55	30	8	12	66	491	537	1	13.1
Dniv_Cf2.fa	Cf2	75.77	533	118	46	1	525	1	495	1.7e-69	246.6
Dniv_Cf2.fa	Cf2	46.67	17	8	2	303	319	505	519	1	11.7
Dnov_Cf2.fa	Cf2	75.46	544	120	55	1	539	1	494	8.9e-71	250.9
Dnov_Cf2.fa	Cf2	34.21	38	25	0	14	51	500	537	1	13.4
Dnrf_Cf2.fa	Cf2	78.64	567	104	80	1	560	1	494	1.6e-68	243.4
Dnrf_Cf2.fa	Cf2	34.88	48	28	5	25	72	495	537	1	12.6
Dnrm_Cf2.fa	Cf2	79.42	560	100	74	1	552	1	494	1.2e-75	267.1
Dnrm_Cf2.fa	Cf2	34.88	48	28	5	25	72	495	537	1	12.1
Dnrp_Cf2.fa	Cf2	79.79	570	98	85	1	561	1	494	1.9e-69	246.5
Dnrp_Cf2.fa	Cf2	34.88	48	28	5	27	74	495	537	1	12.6
Dobs_Cf2.fa	Cf2	86.91	518	61	52	1	483	1	501	8.2e-82	287.4
Dobs_Cf2.fa	Cf2	72.73	13	3	2	24	34	505	517	1	14.1
Doch_Cf2.fa	Cf2	77.66	562	109	74	1	556	1	494	6.6e-69	244.7
Doch_Cf2.fa	Cf2	33.33	43	28	1	31	72	495	537	1	13.2
Dore_Cf2.fa	Cf2	98.08	537	10	17	1	520	1	537	3.2e-97	338.6
Dosh_Cf2.fa	Cf2	91.47	539	43	35	1	512	1	531	4.1e-93	325.0
Dpac_Cf2.fa	Cf2	60.73	536	194	42	1	532	1	498	1e-88	310.4
Dpac_Cf2.fa	Cf2	38.89	19	11	1	374	392	509	526	1	14.7
Dpal_Cf2.fa	Cf2	76.18	537	116	50	1	529	1	495	1e-66	237.3
Dpal_Cf2.fa	Cf2	46.67	17	8	2	307	323	505	519	1	12.0
Dparc_Cf2.fa	Cf2	79.06	566	102	79	1	559	1	494	3.8e-71	252.1
Dparc_Cf2.fa	Cf2	34.88	48	28	5	27	74	495	537	1	12.5
Dpar_Cf2.fa	Cf2	84.23	557	82	37	1	547	1	530	9e-80	280.8
Dparm_Cf2.fa	Cf2	76.22	561	117	69	1	554	1	499	4.2e-66	235.3
Dparm_Cf2.fa	Cf2	34.21	39	25	1	25	63	500	537	1	12.8
Dparn_Cf2.fa	Cf2	73.16	536	131	48	1	529	1	495	2.9e-61	219.2
Dparn_Cf2.fa	Cf2	35.14	38	24	1	16	53	501	537	1	13.5
Dpart_Cf2.fa	Cf2	76.58	533	115	42	1	529	1	495	5.6e-73	258.1
Dpart_Cf2.fa	Cf2	24.32	38	28	1	14	51	500	536	1	11.7
Dpauc_Cf2.fa	Cf2	79.84	571	98	85	1	563	1	494	1.2e-69	247.2
Dpauc_Cf2.fa	Cf2	29.73	38	26	1	25	62	500	536	1	12.9
Dpau_Cf2.fa	Cf2	82.97	526	78	68	1	490	1	494	1.2e-64	230.3
Dpau_Cf2.fa	Cf2	71.43	18	4	4	23	36	500	517	1	14.4
Dpeg_Cf2.fa	Cf2	72.39	537	135	48	1	531	1	495	3e-63	225.8
Dpeg_Cf2.fa	Cf2	35.14	38	24	1	16	53	501	537	1	13.3
Dpen_Cf2.fa	Cf2	72.24	537	136	47	1	532	1	495	5.8e-65	231.5
Dpen_Cf2.fa	Cf2	35.14	38	24	1	16	53	501	537	1	13.3
Dperc_Cf2.fa	Cf2	78.35	565	105	80	1	556	1	494	1.4e-68	243.6
Dperc_Cf2.fa	Cf2	35.71	46	27	4	29	73	495	537	1	13.0
Dper_Cf2.fa	Cf2	86.14	517	65	48	1	485	1	501	8.8e-79	277.3
Dper_Cf2.fa	Cf2	63.64	12	4	1	24	34	505	516	1	13.0
Dpha_Cf2.fa	Cf2	76.43	523	115	35	1	516	1	495	4.8e-71	251.7
Dpha_Cf2.fa	Cf2	46.67	17	8	2	296	312	505	519	1	11.9
Dpic_Cf2.fa	Cf2	78.94	575	103	86	1	570	1	494	2.8e-66	236.0
Dpic_Cf2.fa	Cf2	27.78	37	26	1	25	61	500	535	1	13.2
Dpla_Cf2.fa	Cf2	79.67	565	99	78	1	558	1	494	7.3e-69	244.5
Dpla_Cf2.fa	Cf2	26.83	43	30	2	14	56	495	535	1	13.0
Dpro_Cf2.fa	Cf2	83.26	525	77	65	1	491	1	494	1e-68	243.9
Dpro_Cf2.fa	Cf2	71.43	18	4	4	22	35	500	517	1	14.0
Dpru_Cf2.fa	Cf2	74.29	509	126	19	1	504	1	495	5.2e-70	248.2
Dpru_Cf2.fa	Cf2	38.89	18	11	0	350	367	509	526	1	11.8
Dpsea_Cf2.fa	Cf2	84.56	558	80	40	1	547	1	529	1.2e-81	287.0
Dpsea_nig_Cf2.fa	Cf2	84.75	554	79	36	1	543	1	529	1.8e-80	283.1
Dpsea_pse_Cf2.fa	Cf2	84.56	558	80	40	1	547	1	529	2.6e-80	282.6
Dpse_Cf2.fa	Cf2	86.14	517	65	48	1	485	1	501	1.2e-73	260.2
Dpse_Cf2.fa	Cf2	63.64	12	4	1	24	34	505	516	1	13.2
Dpseta_Cf2.fa	Cf2	94.84	538	27	15	1	524	1	537	9.6e-99	343.7
Dpul_Cf2.fa	Cf2	78.60	556	104	70	1	548	1	494	1.5e-67	240.1
Dpul_Cf2.fa	Cf2	26.83	41	30	0	14	54	495	535	1	14.1
Dput_Cf2.fa	Cf2	76.28	526	116	37	1	520	1	495	2.2e-70	249.5
Dput_Cf2.fa	Cf2	53.33	17	7	2	301	317	505	519	1	12.5
